JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2461245.085871,9.458,0.002,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.485|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.197|KREFMAG=10.165|VMAGINS=-13.905|VMAG=9.458,0,1.275,Z,-13.485,-13.176,None,ZZ Mic,AAVSO,STD,,,,
2461245.086626,9.43,0.002,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.446|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.158|KREFMAG=10.165|VMAGINS=-13.893|VMAG=9.430,0,1.272,Z,-13.446,-13.177,None,ZZ Mic,AAVSO,STD,,,,
2461245.087385,9.427,0.002,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.445|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.157|KREFMAG=10.165|VMAGINS=-13.895|VMAG=9.427,0,1.268,Z,-13.445,-13.186,None,ZZ Mic,AAVSO,STD,,,,
2461245.088141,9.472,0.002,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.470|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.182|KREFMAG=10.165|VMAGINS=-13.875|VMAG=9.472,0,1.265,Z,-13.47,-13.199,None,ZZ Mic,AAVSO,STD,,,,
2461245.0889,9.485,0.002,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.494|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.205|KREFMAG=10.165|VMAGINS=-13.886|VMAG=9.485,0,1.261,Z,-13.494,-13.179,None,ZZ Mic,AAVSO,STD,,,,
2461245.089655,9.466,0.002,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.438|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.150|KREFMAG=10.165|VMAGINS=-13.849|VMAG=9.466,0,1.258,Z,-13.438,-13.186,None,ZZ Mic,AAVSO,STD,,,,
2461245.090415,9.46,0.002,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.438|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.150|KREFMAG=10.165|VMAGINS=-13.855|VMAG=9.460,0,1.254,Z,-13.438,-13.18,None,ZZ Mic,AAVSO,STD,,,,
2461245.091094,9.493,0.003,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.486|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.198|KREFMAG=10.165|VMAGINS=-13.870|VMAG=9.493,0,1.252,Z,-13.486,-13.181,None,ZZ Mic,AAVSO,STD,,,,
2461245.091698,9.521,0.002,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.499|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.210|KREFMAG=10.165|VMAGINS=-13.855|VMAG=9.521,0,1.249,Z,-13.499,-13.227,None,ZZ Mic,AAVSO,STD,,,,
2461245.092309,9.479,0.002,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.471|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.183|KREFMAG=10.165|VMAGINS=-13.869|VMAG=9.479,0,1.246,Z,-13.471,-13.228,None,ZZ Mic,AAVSO,STD,,,,
2461245.092919,9.532,0.003,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.535|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.246|KREFMAG=10.165|VMAGINS=-13.880|VMAG=9.532,0,1.244,Z,-13.535,-13.211,None,ZZ Mic,AAVSO,STD,,,,
2461245.093523,9.507,0.003,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.477|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.188|KREFMAG=10.165|VMAGINS=-13.847|VMAG=9.507,0,1.241,Z,-13.477,-13.227,None,ZZ Mic,AAVSO,STD,,,,
2461245.094131,9.571,0.003,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.545|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.257|KREFMAG=10.165|VMAGINS=-13.851|VMAG=9.571,0,1.239,Z,-13.545,-13.243,None,ZZ Mic,AAVSO,STD,,,,
2461245.094739,9.549,0.003,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.486|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.198|KREFMAG=10.165|VMAGINS=-13.814|VMAG=9.549,0,1.236,Z,-13.486,-13.205,None,ZZ Mic,AAVSO,STD,,,,
2461245.095347,9.582,0.003,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.502|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.214|KREFMAG=10.165|VMAGINS=-13.797|VMAG=9.582,0,1.233,Z,-13.502,-13.183,None,ZZ Mic,AAVSO,STD,,,,
2461245.095953,9.538,0.002,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.474|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.186|KREFMAG=10.165|VMAGINS=-13.814|VMAG=9.538,0,1.231,Z,-13.475,-13.25,None,ZZ Mic,AAVSO,STD,,,,
2461245.09656,9.571,0.003,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.506|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.218|KREFMAG=10.165|VMAGINS=-13.813|VMAG=9.571,0,1.229,Z,-13.506,-13.253,None,ZZ Mic,AAVSO,STD,,,,
2461245.097386,9.584,0.002,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.512|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.223|KREFMAG=10.165|VMAGINS=-13.805|VMAG=9.584,0,1.225,Z,-13.512,-13.185,None,ZZ Mic,AAVSO,STD,,,,
2461245.09821,9.571,0.003,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.501|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.213|KREFMAG=10.165|VMAGINS=-13.807|VMAG=9.571,0,1.222,Z,-13.501,-13.246,None,ZZ Mic,AAVSO,STD,,,,
2461245.09882,9.626,0.003,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.526|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.237|KREFMAG=10.165|VMAGINS=-13.776|VMAG=9.626,0,1.22,Z,-13.526,-13.255,None,ZZ Mic,AAVSO,STD,,,,
2461245.099429,9.575,0.003,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.476|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.187|KREFMAG=10.165|VMAGINS=-13.778|VMAG=9.575,0,1.217,Z,-13.476,-13.214,None,ZZ Mic,AAVSO,STD,,,,
2461245.100038,9.64,0.003,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.533|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.245|KREFMAG=10.165|VMAGINS=-13.770|VMAG=9.640,0,1.215,Z,-13.533,-13.223,None,ZZ Mic,AAVSO,STD,,,,
2461245.100646,9.61,0.002,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.521|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.233|KREFMAG=10.165|VMAGINS=-13.789|VMAG=9.610,0,1.212,Z,-13.522,-13.19,None,ZZ Mic,AAVSO,STD,,,,
2461245.101259,9.618,0.002,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.518|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.230|KREFMAG=10.165|VMAGINS=-13.777|VMAG=9.618,0,1.21,Z,-13.519,-13.253,None,ZZ Mic,AAVSO,STD,,,,
2461245.101874,9.64,0.003,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.549|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.261|KREFMAG=10.165|VMAGINS=-13.786|VMAG=9.640,0,1.208,Z,-13.549,-13.212,None,ZZ Mic,AAVSO,STD,,,,
2461245.102487,9.593,0.003,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.490|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.202|KREFMAG=10.165|VMAGINS=-13.774|VMAG=9.593,0,1.205,Z,-13.49,-13.219,None,ZZ Mic,AAVSO,STD,,,,
2461245.103096,9.583,0.003,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.491|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.203|KREFMAG=10.165|VMAGINS=-13.785|VMAG=9.583,0,1.203,Z,-13.491,-13.264,None,ZZ Mic,AAVSO,STD,,,,
2461245.103711,9.551,0.003,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.483|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.195|KREFMAG=10.165|VMAGINS=-13.810|VMAG=9.551,0,1.201,Z,-13.484,-13.217,None,ZZ Mic,AAVSO,STD,,,,
2461245.104321,9.636,0.003,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.502|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.214|KREFMAG=10.165|VMAGINS=-13.743|VMAG=9.636,0,1.199,Z,-13.502,-13.203,None,ZZ Mic,AAVSO,STD,,,,
2461245.104931,9.65,0.003,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.516|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.228|KREFMAG=10.165|VMAGINS=-13.743|VMAG=9.650,0,1.196,Z,-13.516,-13.226,None,ZZ Mic,AAVSO,STD,,,,
2461245.105541,9.589,0.003,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.462|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.174|KREFMAG=10.165|VMAGINS=-13.750|VMAG=9.589,0,1.194,Z,-13.462,-13.218,None,ZZ Mic,AAVSO,STD,,,,
2461245.106154,9.622,0.003,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.499|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.211|KREFMAG=10.165|VMAGINS=-13.754|VMAG=9.622,0,1.192,Z,-13.499,-13.219,None,ZZ Mic,AAVSO,STD,,,,
2461245.106771,9.618,0.003,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.481|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.192|KREFMAG=10.165|VMAGINS=-13.740|VMAG=9.618,0,1.19,Z,-13.481,-13.255,None,ZZ Mic,AAVSO,STD,,,,
2461245.107388,9.656,0.003,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.515|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.227|KREFMAG=10.165|VMAGINS=-13.736|VMAG=9.656,0,1.188,Z,-13.516,-13.213,None,ZZ Mic,AAVSO,STD,,,,
2461245.108006,9.62,0.003,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.515|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.226|KREFMAG=10.165|VMAGINS=-13.772|VMAG=9.620,0,1.186,Z,-13.515,-13.245,None,ZZ Mic,AAVSO,STD,,,,
2461245.108623,9.617,0.003,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.498|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.210|KREFMAG=10.165|VMAGINS=-13.758|VMAG=9.617,0,1.183,Z,-13.498,-13.269,None,ZZ Mic,AAVSO,STD,,,,
2461245.10923,9.665,0.003,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.534|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.246|KREFMAG=10.165|VMAGINS=-13.746|VMAG=9.665,0,1.181,Z,-13.534,-13.223,None,ZZ Mic,AAVSO,STD,,,,
2461245.109838,9.613,0.003,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.503|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.215|KREFMAG=10.165|VMAGINS=-13.767|VMAG=9.613,0,1.179,Z,-13.503,-13.262,None,ZZ Mic,AAVSO,STD,,,,
2461245.11045,9.663,0.003,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.550|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.262|KREFMAG=10.165|VMAGINS=-13.765|VMAG=9.663,0,1.177,Z,-13.55,-13.26,None,ZZ Mic,AAVSO,STD,,,,
2461245.111531,9.602,0.002,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.476|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.188|KREFMAG=10.165|VMAGINS=-13.751|VMAG=9.602,0,1.174,Z,-13.476,-13.233,None,ZZ Mic,AAVSO,STD,,,,
2461245.112609,9.648,0.003,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.514|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.226|KREFMAG=10.165|VMAGINS=-13.743|VMAG=9.648,0,1.17,Z,-13.514,-13.258,None,ZZ Mic,AAVSO,STD,,,,
2461245.113217,9.656,0.003,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.510|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.221|KREFMAG=10.165|VMAGINS=-13.731|VMAG=9.656,0,1.168,Z,-13.51,-13.256,None,ZZ Mic,AAVSO,STD,,,,
2461245.11383,9.625,0.003,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.483|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.195|KREFMAG=10.165|VMAGINS=-13.735|VMAG=9.625,0,1.166,Z,-13.483,-13.233,None,ZZ Mic,AAVSO,STD,,,,
2461245.114449,9.618,0.003,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.472|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.184|KREFMAG=10.165|VMAGINS=-13.731|VMAG=9.618,0,1.164,Z,-13.472,-13.192,None,ZZ Mic,AAVSO,STD,,,,
2461245.115064,9.661,0.003,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.476|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.188|KREFMAG=10.165|VMAGINS=-13.692|VMAG=9.661,0,1.162,Z,-13.476,-13.192,None,ZZ Mic,AAVSO,STD,,,,
2461245.115678,9.676,0.003,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.520|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.232|KREFMAG=10.165|VMAGINS=-13.721|VMAG=9.676,0,1.16,Z,-13.52,-13.211,None,ZZ Mic,AAVSO,STD,,,,
2461245.116297,9.671,0.003,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.500|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.212|KREFMAG=10.165|VMAGINS=-13.706|VMAG=9.671,0,1.158,Z,-13.5,-13.234,None,ZZ Mic,AAVSO,STD,,,,
2461245.116916,9.655,0.003,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.521|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.233|KREFMAG=10.165|VMAGINS=-13.743|VMAG=9.655,0,1.156,Z,-13.521,-13.227,None,ZZ Mic,AAVSO,STD,,,,
2461245.11753,9.617,0.003,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.478|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.190|KREFMAG=10.165|VMAGINS=-13.738|VMAG=9.617,0,1.155,Z,-13.478,-13.192,None,ZZ Mic,AAVSO,STD,,,,
2461245.118146,9.614,0.003,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.466|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.178|KREFMAG=10.165|VMAGINS=-13.729|VMAG=9.614,0,1.153,Z,-13.466,-13.189,None,ZZ Mic,AAVSO,STD,,,,
2461245.11876,9.618,0.003,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.478|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.189|KREFMAG=10.165|VMAGINS=-13.736|VMAG=9.618,0,1.151,Z,-13.478,-13.199,None,ZZ Mic,AAVSO,STD,,,,
2461245.119372,9.636,0.003,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.522|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.234|KREFMAG=10.165|VMAGINS=-13.763|VMAG=9.636,0,1.149,Z,-13.523,-13.231,None,ZZ Mic,AAVSO,STD,,,,
2461245.119987,9.607,0.003,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.475|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.187|KREFMAG=10.165|VMAGINS=-13.745|VMAG=9.607,0,1.147,Z,-13.476,-13.254,None,ZZ Mic,AAVSO,STD,,,,
2461245.120613,9.627,0.003,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.484|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.196|KREFMAG=10.165|VMAGINS=-13.734|VMAG=9.627,0,1.145,Z,-13.485,-13.227,None,ZZ Mic,AAVSO,STD,,,,
2461245.121226,9.577,0.002,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.507|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.219|KREFMAG=10.165|VMAGINS=-13.807|VMAG=9.577,0,1.144,Z,-13.508,-13.234,None,ZZ Mic,AAVSO,STD,,,,
2461245.121834,9.631,0.002,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.538|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.249|KREFMAG=10.165|VMAGINS=-13.784|VMAG=9.631,0,1.142,Z,-13.538,-13.263,None,ZZ Mic,AAVSO,STD,,,,
2461245.122444,9.599,0.002,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.516|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.228|KREFMAG=10.165|VMAGINS=-13.794|VMAG=9.599,0,1.14,Z,-13.516,-13.211,None,ZZ Mic,AAVSO,STD,,,,
2461245.123061,9.603,0.002,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.530|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.242|KREFMAG=10.165|VMAGINS=-13.804|VMAG=9.603,0,1.138,Z,-13.531,-13.267,None,ZZ Mic,AAVSO,STD,,,,
2461245.123678,9.572,0.002,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.537|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.249|KREFMAG=10.165|VMAGINS=-13.842|VMAG=9.572,0,1.137,Z,-13.538,-13.23,None,ZZ Mic,AAVSO,STD,,,,
2461245.124291,9.571,0.002,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.530|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.241|KREFMAG=10.165|VMAGINS=-13.836|VMAG=9.571,0,1.135,Z,-13.53,-13.259,None,ZZ Mic,AAVSO,STD,,,,
2461245.124905,9.529,0.002,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.495|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.207|KREFMAG=10.165|VMAGINS=-13.843|VMAG=9.529,0,1.133,Z,-13.495,-13.209,None,ZZ Mic,AAVSO,STD,,,,
2461245.125525,9.534,0.002,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.524|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.236|KREFMAG=10.165|VMAGINS=-13.868|VMAG=9.534,0,1.131,Z,-13.525,-13.228,None,ZZ Mic,AAVSO,STD,,,,
2461245.128185,9.48,0.002,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.533|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.244|KREFMAG=10.165|VMAGINS=-13.929|VMAG=9.480,0,1.124,Z,-13.533,-13.261,None,ZZ Mic,AAVSO,STD,,,,
2461245.130841,9.443,0.002,,TG,PEX,,205919-425311,210024-424312,X42781CML,|CNAME=205919-425311|CDEC=-42.88661|CRA=314.82917|CMAGINS=-13.541|CREFMAG=9.877|KNAME=210024-424312|KDEC=-42.72003|KRA=315.10412|KMAGINS=-13.253|KREFMAG=10.165|VMAGINS=-13.976|VMAG=9.443,0,1.118,Z,-13.541,-13.253,None,ZZ Mic,AAVSO,STD,,,,
